step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
110000,6051,1.470,0.205,11.18,540793,469404,6895,0,64571,22,2892713.8,2.4,0.202,0.136,0.304,0.358,103,7.15,3.54,0.04,0.63,0.02,0.45,0.07,0.60,7.02,3.45,0.00,0.02,0.003,0.046,737,0.194,0.899,0.000,0.000,0.101,1081280,1062701,15,0.438,0.047,0.027,1238511,0.097,1.052,0.023,381.02,391233,0,0.110,0.000,0.000,9319962,1.02,17.78,0.000,0.000,0.000,3,7,11,47,43242,0.041,272.74,0.0068,0.012,122,0.769,0.000,0.752,0.505,4.05,6.26,6.96,0.00,0.000,1.02,1.02,1.02
120000,6085,1.461,0.194,10.82,555656,483551,7121,0,64950,36,2810197.5,3.7,0.196,0.140,0.290,0.374,101,7.13,3.25,0.03,0.38,0.02,0.50,0.04,0.41,7.03,3.16,0.00,0.09,0.002,0.038,684,0.176,0.899,0.000,0.000,0.101,1080413,1061521,18,0.401,0.011,0.016,1363109,0.087,1.029,0.021,380.97,400507,0,0.102,0.000,0.000,9823777,1.01,17.93,0.000,0.000,0.000,4,7,11,64,43369,0.041,272.78,0.0066,0.016,128,0.777,0.000,0.745,0.491,4.16,6.25,7.15,0.00,0.000,1.02,1.01,1.01
130000,6071,1.459,0.192,10.74,558163,482110,7242,0,68825,33,2826415.2,4.6,0.203,0.135,0.290,0.372,102,7.15,3.61,0.04,0.56,0.04,0.54,0.05,0.75,7.02,3.42,0.00,0.00,0.003,0.041,701,0.147,0.894,0.000,0.000,0.106,1121130,1102788,22,0.382,0.021,0.015,1174090,0.095,1.026,0.021,383.33,410511,0,0.139,0.000,0.000,9662464,1.02,17.94,0.000,0.000,0.000,3,7,11,53,43406,0.041,270.43,0.0066,0.003,130,0.793,0.000,0.747,0.506,4.10,6.33,7.00,0.00,0.001,1.02,1.02,1.02
140000,6106,1.451,0.190,10.69,560125,487667,7173,0,65250,46,2935745.0,5.4,0.205,0.137,0.295,0.363,104,7.12,3.27,0.03,0.47,0.04,0.50,0.05,0.49,7.00,3.18,0.00,0.06,0.005,0.055,691,0.225,0.892,0.000,0.000,0.108,1095426,1077392,14,0.459,0.037,0.020,1189648,0.092,1.021,0.021,381.77,403239,0,0.116,0.000,0.000,9682337,1.01,17.86,0.000,0.000,0.000,3,7,10,48,43450,0.041,271.99,0.0069,0.022,118,0.796,0.000,0.744,0.493,4.06,6.44,6.71,0.00,0.000,1.02,1.02,1.01
150000,5946,1.455,0.183,10.63,559289,485116,7242,0,67091,21,2930822.2,1.8,0.185,0.127,0.303,0.384,103,6.78,2.95,0.03,0.30,0.02,0.39,0.05,0.46,6.69,2.93,0.00,0.00,0.003,0.042,621,0.197,0.885,0.000,0.000,0.115,1131764,1115533,10,0.426,0.062,0.021,1127864,0.091,1.008,0.020,381.80,398186,0,0.087,0.000,0.000,8941530,1.02,18.35,0.000,0.000,0.000,3,7,10,44,40341,0.038,271.96,0.0074,0.008,142,0.800,0.000,0.751,0.509,4.00,6.49,6.62,0.00,0.000,1.02,1.02,1.02
160000,6044,1.459,0.179,10.73,546066,466334,7792,0,71842,38,2824059.2,3.4,0.185,0.118,0.296,0.401,104,6.65,3.18,0.02,0.32,0.02,0.34,0.05,0.55,6.55,3.13,0.00,0.03,0.003,0.043,605,0.171,0.902,0.000,0.000,0.098,1150959,1136211,11,0.376,0.030,0.018,1141139,0.089,0.990,0.020,380.25,414911,0,0.089,0.000,0.000,8703824,1.02,18.56,0.000,0.000,0.000,3,7,10,37,40169,0.038,273.51,0.0071,0.025,79,0.807,0.000,0.764,0.529,3.98,6.59,6.57,0.00,0.000,1.02,1.02,1.02
170000,6112,1.445,0.171,10.65,556169,476954,8144,0,71003,30,2846045.2,3.0,0.194,0.122,0.301,0.383,104,6.63,3.35,0.03,0.52,0.04,0.58,0.05,0.50,6.51,3.23,0.00,0.02,0.005,0.061,651,0.144,0.892,0.000,0.000,0.108,1146721,1134177,10,0.382,0.016,0.020,1116050,0.091,0.968,0.019,381.12,423524,0,0.099,0.000,0.000,9096987,1.02,18.78,0.000,0.000,0.000,3,7,9,47,40512,0.039,272.64,0.0072,0.016,104,0.812,0.000,0.742,0.518,3.99,6.62,6.76,0.00,0.000,1.02,1.02,1.01
180000,6187,1.444,0.153,10.58,575541,496776,7891,0,70799,33,2821302.8,2.2,0.198,0.119,0.317,0.366,103,6.83,3.24,0.03,0.40,0.02,0.29,0.05,0.46,6.73,3.24,0.00,0.00,0.003,0.048,643,0.128,0.876,0.000,0.000,0.124,1144944,1131302,10,0.412,0.014,0.018,1170003,0.078,0.912,0.017,382.06,424472,0,0.068,0.000,0.000,9086080,1.02,18.53,0.000,0.000,0.000,3,7,11,54,42227,0.040,271.70,0.0068,0.014,124,0.814,0.000,0.725,0.501,4.10,6.61,6.87,0.00,0.000,1.02,1.02,1.02
190000,6083,1.440,0.144,10.46,583402,510143,7840,1,65522,58,2928763.5,6.1,0.207,0.108,0.319,0.366,105,7.09,3.13,0.03,0.41,0.02,0.37,0.04,0.40,7.00,3.11,0.00,0.00,0.003,0.044,637,0.199,0.892,0.000,0.000,0.108,1120229,1107737,10,0.438,0.011,0.016,1193568,0.080,0.880,0.015,381.97,405182,9,0.105,1.000,0.000,7754019,1.02,18.02,0.000,0.000,0.000,3,7,11,40,43151,0.041,271.78,0.0069,0.019,103,0.785,0.000,0.723,0.483,4.16,6.67,6.78,0.00,0.000,1.02,1.02,1.02
200000,6086,1.452,0.135,10.34,577642,507174,7341,1,63123,24,2915572.8,0.7,0.243,0.108,0.289,0.360,105,7.19,3.33,0.04,0.45,0.03,0.36,0.06,0.53,7.07,3.34,0.00,0.01,0.003,0.043,666,0.163,0.882,0.000,0.000,0.118,1109266,1099058,9,0.418,0.018,0.024,1134277,0.091,0.852,0.014,380.67,392038,46,0.029,1.000,0.000,7614192,1.02,17.93,0.000,0.000,0.000,4,7,11,49,43774,0.042,273.09,0.0068,0.019,119,0.770,0.000,0.724,0.483,4.21,6.70,6.73,0.00,0.000,1.02,1.02,1.02
210000,6140,1.452,0.134,10.17,584419,511798,7290,0,65277,52,2982313.0,2.3,0.235,0.101,0.293,0.371,110,7.23,3.40,0.03,0.36,0.02,0.32,0.05,0.50,7.13,3.37,0.00,0.03,0.004,0.049,677,0.158,0.878,0.000,0.000,0.122,1118346,1107440,12,0.407,0.002,0.018,1236626,0.088,0.844,0.014,382.57,380792,0,0.044,0.000,0.000,6668436,1.02,17.91,0.000,0.000,0.000,3,7,10,45,44390,0.042,271.18,0.0068,0.014,106,0.759,0.000,0.720,0.481,4.23,6.65,6.73,0.00,0.000,1.02,1.02,1.02
220000,6202,1.439,0.129,9.98,588495,515436,7232,0,65765,55,2971929.8,4.8,0.213,0.102,0.287,0.398,113,7.02,3.04,0.04,0.48,0.05,0.55,0.04,0.43,6.90,3.00,0.00,0.00,0.006,0.064,648,0.193,0.883,0.000,0.000,0.117,1112685,1101144,11,0.455,0.000,0.017,885646,0.091,0.832,0.014,382.12,355828,0,0.088,0.000,0.000,6699658,1.02,18.05,0.000,0.000,0.000,3,7,10,45,43529,0.042,271.63,0.0069,0.020,113,0.758,0.000,0.716,0.475,4.23,6.87,6.70,0.00,0.000,1.03,1.02,1.02
230000,6069,1.455,0.126,9.77,580451,507805,7238,0,65541,53,3000558.8,6.6,0.192,0.101,0.260,0.447,115,7.25,3.27,0.02,0.32,0.05,0.60,0.03,0.34,7.15,3.23,0.00,0.04,0.006,0.065,582,0.194,0.888,0.000,0.000,0.112,1120937,1113126,9,0.600,0.054,0.013,955486,0.092,0.822,0.013,382.09,341545,0,0.125,0.000,0.000,7161357,1.01,17.65,0.000,0.000,0.000,4,7,10,43,43981,0.042,271.67,0.0069,0.015,113,0.781,0.000,0.719,0.486,4.27,6.94,6.92,0.00,0.000,1.01,1.01,1.01
240000,6078,1.450,0.123,9.83,586334,515089,7091,0,64145,60,2978609.5,5.3,0.196,0.100,0.244,0.460,114,7.25,3.09,0.02,0.48,0.04,0.49,0.04,0.55,7.15,3.00,0.00,0.03,0.005,0.056,582,0.199,0.891,0.000,0.000,0.109,1113006,1105238,13,0.595,0.004,0.015,893672,0.100,0.810,0.013,383.12,344917,0,0.088,0.000,0.000,6502775,1.01,17.53,0.000,0.000,0.000,4,7,10,50,44079,0.042,270.63,0.0069,0.004,160,0.746,0.000,0.726,0.477,4.25,7.01,6.84,0.00,0.000,1.01,1.01,1.01
250000,5989,1.449,0.115,9.96,584908,514525,7272,0,63200,47,3030459.8,2.1,0.188,0.098,0.216,0.498,111,7.11,3.06,0.02,0.36,0.03,0.36,0.05,0.51,7.01,3.03,0.00,0.00,0.004,0.049,552,0.232,0.886,0.000,0.000,0.114,1119703,1110248,9,0.684,0.018,0.018,941622,0.097,0.787,0.012,382.23,342512,0,0.045,0.000,0.000,6740184,1.01,17.58,0.000,0.000,0.000,3,7,10,40,42593,0.041,271.53,0.0072,0.021,128,0.768,0.000,0.737,0.481,4.18,6.99,6.78,0.00,0.000,1.02,1.01,1.01
260000,6004,1.452,0.112,10.06,573803,503565,7211,0,63012,35,3042216.2,2.9,0.193,0.111,0.217,0.479,115,7.17,3.24,0.03,0.38,0.03,0.49,0.04,0.48,7.06,3.21,0.00,0.00,0.004,0.049,588,0.174,0.892,0.000,0.000,0.108,1117248,1110708,9,0.641,0.004,0.017,1176331,0.099,0.774,0.011,381.99,346478,0,0.082,0.000,0.000,7957798,1.02,17.60,0.000,0.000,0.000,3,7,10,59,43057,0.041,271.77,0.0072,0.015,56,0.786,0.000,0.733,0.490,4.16,7.06,6.79,0.00,0.000,1.02,1.02,1.02
270000,6098,1.445,0.106,9.96,565026,498239,7165,0,59528,34,2980599.0,3.5,0.187,0.120,0.229,0.463,113,7.05,3.08,0.02,0.27,0.04,0.54,0.04,0.38,6.97,3.00,0.00,0.01,0.004,0.053,544,0.226,0.904,0.000,0.000,0.096,1107255,1101295,9,0.686,0.024,0.016,1100987,0.101,0.757,0.011,381.86,353407,0,0.103,0.000,0.000,9117400,1.01,17.59,0.000,0.000,0.000,3,7,10,64,43012,0.041,271.89,0.0070,0.015,127,0.794,0.000,0.739,0.493,4.18,7.11,6.77,0.00,0.000,1.01,1.01,1.01
280000,5914,1.450,0.098,9.93,562775,497009,7053,0,58897,37,3043329.8,4.5,0.193,0.110,0.224,0.472,114,7.24,3.36,0.03,0.44,0.04,0.56,0.04,0.43,7.12,3.22,0.00,0.07,0.005,0.058,538,0.195,0.888,0.000,0.000,0.111,1110343,1102893,11,0.651,0.001,0.020,1140248,0.095,0.723,0.010,380.86,353383,0,0.123,0.000,0.000,8102409,1.01,17.56,0.000,0.000,0.000,3,7,10,56,42790,0.041,272.89,0.0072,0.013,124,0.782,0.000,0.738,0.497,4.18,7.04,6.80,0.00,0.001,1.02,1.01,1.01
290000,6168,1.440,0.091,9.95,557643,488709,7347,1,61332,34,3038826.8,6.0,0.196,0.115,0.234,0.455,113,7.24,3.14,0.02,0.33,0.04,0.59,0.05,0.54,7.13,3.09,0.00,0.01,0.005,0.065,547,0.217,0.894,0.000,0.000,0.106,1117762,1111197,9,0.656,0.009,0.019,993398,0.106,0.689,0.009,381.45,360127,8,0.176,1.000,0.000,8423180,1.01,17.55,0.000,0.000,0.000,3,8,10,54,44628,0.043,272.31,0.0069,0.015,112,0.791,0.000,0.718,0.504,4.24,6.98,6.89,0.00,0.000,1.01,1.01,1.01
300000,6110,1.437,0.079,9.99,564815,497245,7256,0,60372,25,2986447.0,0.6,0.171,0.122,0.247,0.460,110,7.33,3.10,0.01,0.25,0.03,0.35,0.05,0.52,7.23,3.06,0.00,0.00,0.005,0.058,556,0.233,0.900,0.000,0.000,0.100,1090048,1083072,10,0.706,0.009,0.020,1056024,0.106,0.629,0.007,380.76,347813,0,0.023,0.000,0.000,9093331,1.01,17.39,0.000,0.000,0.000,4,8,10,53,44764,0.043,272.99,0.0068,0.025,99,0.793,0.000,0.706,0.486,4.25,6.97,7.00,0.00,0.000,1.01,1.01,1.01
310000,5952,1.463,0.077,9.94,565740,495894,7161,0,62843,25,3072862.5,1.3,0.180,0.113,0.228,0.479,114,7.32,3.02,0.02,0.29,0.03,0.41,0.05,0.50,7.21,3.02,0.00,0.01,0.004,0.052,546,0.221,0.890,0.000,0.000,0.110,1117145,1109454,9,0.691,0.002,0.020,1181154,0.101,0.618,0.007,381.33,355922,0,0.051,0.000,0.000,8281188,1.01,17.57,0.000,0.000,0.000,3,8,10,33,43564,0.042,272.43,0.0072,0.017,135,0.783,0.000,0.722,0.497,4.23,6.78,6.86,0.00,0.000,1.01,1.01,1.01
320000,5923,1.453,0.076,9.89,565433,493092,7097,0,65273,23,3019838.8,3.9,0.186,0.112,0.216,0.487,114,7.40,3.28,0.03,0.47,0.03,0.37,0.07,0.57,7.28,3.24,0.00,0.01,0.003,0.045,548,0.244,0.891,0.000,0.000,0.109,1116557,1109976,8,0.741,0.001,0.024,1184437,0.100,0.612,0.007,382.00,364832,0,0.169,0.000,0.000,8349291,1.01,17.56,0.000,0.000,0.000,4,8,11,51,43845,0.042,271.75,0.0070,0.013,106,0.788,0.000,0.731,0.497,4.30,6.97,7.00,0.00,0.000,1.01,1.01,1.01
330000,5983,1.460,0.075,9.81,566108,492074,7066,0,66908,22,2990344.0,1.3,0.202,0.115,0.198,0.485,114,7.34,3.24,0.01,0.30,0.04,0.63,0.07,0.69,7.22,3.11,0.00,0.01,0.005,0.056,486,0.256,0.894,0.000,0.000,0.106,1128588,1123210,7,0.749,0.017,0.022,1242355,0.108,0.611,0.007,382.26,364284,0,0.059,0.000,0.000,8415067,1.01,17.67,0.000,0.000,0.000,3,8,10,60,43906,0.042,271.50,0.0069,0.004,155,0.799,0.000,0.714,0.502,4.28,7.02,6.71,0.00,0.000,1.01,1.01,1.01
340000,6042,1.442,0.070,9.78,569890,497756,7071,0,65004,46,3071036.8,3.4,0.209,0.099,0.210,0.483,115,7.28,3.11,0.02,0.40,0.02,0.39,0.06,0.49,7.18,3.10,0.00,0.00,0.004,0.060,551,0.224,0.890,0.000,0.000,0.110,1134069,1127704,9,0.677,0.048,0.021,1120945,0.116,0.587,0.006,383.43,354671,0,0.073,0.000,0.000,6450953,1.01,17.77,0.000,0.000,0.000,3,8,9,53,44000,0.042,270.32,0.0071,0.002,147,0.763,0.000,0.696,0.501,4.25,7.12,6.72,0.00,0.000,1.01,1.01,1.01
350000,5970,1.454,0.071,9.55,568358,494725,7159,0,66546,17,3015431.0,2.9,0.226,0.096,0.216,
